"id","readable_id","title","draft_type","total_picks","total_drafters","total_hosts","episode_number","draft_status","created_at_utc","updated_at_utc","is_patreon_only","episode_type"
"0053d66f-aad7-4cf0-a66b-1baaf99bd46c",1,Don Bluth Super Draft,3,10,2,2,"255",3,2025-03-20 11:55:42.742 -0400,,false,0
"01fce5b6-fb83-42a9-8698-ca3464adfb8b",2,Movies Mega Draft,2,25,6,0,,3,2025-03-20 11:55:43.613 -0400,,true,3
"0266f9cd-c141-4386-aba5-9fcb268ea308",3,Ryan Gosling,0,7,2,2,"191",3,2025-03-20 11:55:42.383 -0400,,false,0
"03394b33-d8b1-4ec7-a1dd-cb5de7f90fc6",4,Screenwriters' Directorial Debuts,0,7,2,2,"244",3,2025-03-20 11:55:42.673 -0400,,false,0
"03b11f2f-f827-4a57-a585-fb49121e6590",5,Tobe Hooper,0,7,2,2,"206",3,2025-03-20 11:55:42.460 -0400,,false,0
"040069b5-ae6c-48c7-8c0f-85b1659060ec",6,Amnesia,0,7,2,0,"19",3,2025-03-20 11:55:41.671 -0400,,false,0
"040d739b-8b5d-4eab-b685-bf360014d438",7,Wes Craven,0,7,2,2,"143",3,2025-03-20 11:55:42.134 -0400,,false,0
"04d5bded-43a2-41cc-b890-ede58ed5c1b6",8,Stephen Sondheim,0,7,2,0,"4",3,2025-03-20 11:55:43.645 -0400,,true,2
"04e381dc-c85c-443d-858a-576319f28502",9,"2009",0,7,2,1,"58",3,2025-03-20 11:55:41.781 -0400,,false,0
"051ef0ca-2586-4a23-aaf1-a0623dabc4f1",10,Spoofs,0,7,2,2,"36",3,2025-03-20 11:55:41.713 -0400,,false,0
"057c02a5-60ef-4924-b1cf-fa6640954cd0",11,Vacation Horror,0,7,2,2,"315",3,2025-03-20 11:55:43.740 -0400,,false,0
"05d1e32b-e8ef-4308-a459-56278190b95a",12,Disney Animation Studios Mega Draft,2,26,4,2,"256",3,2025-03-20 11:55:42.751 -0400,,false,0
"06b909df-f707-4a63-a79a-5bdc4b59f911",13,Star Trek Super Draft,3,13,4,2,"62",3,2025-03-20 11:55:41.793 -0400,,false,0
"071550ca-1f5c-40fe-bd50-fc1e98908fdc",14,Harrison Ford mini-Mega,1,13,3,2,"237",3,2025-03-20 11:55:42.633 -0400,,false,0
"0734be3f-7eb0-439d-96ab-d1567b0a7cb3",15,A24,0,7,2,0,"22",3,2025-03-20 11:55:41.677 -0400,,false,0
"07a0ad17-6c20-4a6e-a28a-334eab4ed623",16,Christopher Lee,0,7,2,2,"12",3,2025-03-20 11:55:41.659 -0400,,false,0
"0889708a-7958-4517-b963-e405c866a186",17,Happy Madison Productions,0,7,2,2,"176",3,2025-03-20 11:55:42.316 -0400,,false,0
"093b28fb-5ec5-416c-b6ba-449ac4e83c3f",18,Bourne mini-Super Draft,4,5,2,0,"1",3,2025-03-20 11:55:43.156 -0400,,true,1
"0a32dfe2-c451-4739-8b26-0599c3532781",19,Penelope Spheeris,0,7,2,2,"179",3,2025-03-20 11:55:42.329 -0400,,false,0
"0a3f763f-f45f-4b5e-9ddf-3e04f4496114",20,Movies About Television,0,7,2,2,"131",3,2025-03-20 11:55:42.075 -0400,,false,0
"0b148cb0-5aef-42ee-8fc7-b57bd9e5cd51",21,"2007",0,7,2,2,"142",3,2025-03-20 11:55:42.129 -0400,,false,0
"0bbd33b9-d153-472a-9951-a45091091925",22,Teen Horror (Millennial Edition),0,7,2,2,"5",3,2025-03-20 11:55:41.646 -0400,,false,0
"0c2d0e07-93f9-494a-b35b-223fbf216f92",23,Brief Encounters,0,7,2,2,"77",3,2025-03-20 11:55:41.855 -0400,,false,0
"0c370a7a-1df4-4955-83ac-9fa85e83046f",24,X-Men Super Draft,3,13,3,2,"135",3,2025-03-20 11:55:42.096 -0400,,false,0
"0c55e781-ac0f-4485-adf4-0cefef146514",25,Chucky Super Draft,3,8,2,2,"220",3,2025-03-20 11:55:42.541 -0400,,false,0
"0d7f3282-791f-49f3-a1f7-13c0966ee4c2",26,Insidious mini-Super Draft w/Billy Ray Brewton,4,5,2,0,"37",3,2025-03-20 11:55:43.454 -0400,,true,1
"0de596c6-181d-4b8d-b6d1-486d55cb8de9",27,"2009 Horror",0,7,2,2,"270",3,2025-03-20 11:55:42.854 -0400,,false,0
"0e59bf2a-d575-4578-bd28-9852fa304dbe",28,"2012",0,7,2,2,"230",3,2025-03-20 11:55:42.599 -0400,,false,0
"10306772-6558-439a-a3ad-f34a5507ec9b",29,New Camp Classics,0,7,2,2,"76",3,2025-03-20 11:55:41.852 -0400,,false,0
"10b9b109-b6ec-4667-bb9f-c1128ac4772b",30,X / NC-17 / Unrated,0,7,2,2,"193",3,2025-03-20 11:55:42.394 -0400,,false,0
"113c7c9f-c3ac-4d6b-80d2-703a41e774d2",31,Tony Scott,0,7,2,2,"112",3,2025-03-20 11:55:41.988 -0400,,false,0
"122788f8-400b-4668-805d-2b4808f4b823",32,"1975 Best Picture",4,5,2,0,"1",3,2025-03-20 11:55:43.716 -0400,,true,4
"13cd6be1-f2cd-4412-81cc-23f5f545dd05",33,Pixar Super Draft,3,22,4,2,"105",3,2025-03-20 11:55:41.957 -0400,,false,0
"149a9405-93a7-4d8d-a045-ed5beb502828",34,"1999",0,7,2,1,"37",3,2025-03-20 11:55:41.716 -0400,,false,0
"14cc38fc-2173-4588-b4ae-821c6cbe738a",35,'80s Fantasy,0,7,2,2,"18",3,2025-03-20 11:55:41.669 -0400,,false,0
"16410195-85c5-45bf-8263-49c7f9fcb6f6",36,Hugh Grant,0,7,2,2,"118",3,2025-03-20 11:55:42.013 -0400,,false,0
"164d5e4f-014b-4ca1-9bfc-70f2a0e88c2f",37,Visitors From Another Planet,0,7,2,1,"2",3,2025-03-20 11:55:41.588 -0400,,false,0
"174a913f-fe45-4a1e-8173-2d3c346210bd",38,Rambo mini-Super Draft,4,5,2,0,"16",3,2025-03-20 11:55:43.264 -0400,,true,1
"17698016-c603-4a99-964b-cc3871e769d7",39,Steven Spielberg Super Draft,3,34,10,2,"216",3,2025-03-20 11:55:42.518 -0400,,false,0
"176f430e-4551-4c7d-9692-6fd2153f687d",40,British Royal Family,0,7,2,2,"163",3,2025-03-20 11:55:42.252 -0400,,false,0
"192f0a1e-22be-4906-838b-670444f1ea97",41,"1994 mini-Mega",1,13,3,3,"290",3,2025-03-20 11:55:42.988 -0400,,false,0
"1974d127-2136-48f0-8436-4ddf26227169",42,Arthouse Christmas,0,7,2,2,"56",3,2025-03-20 11:55:41.774 -0400,,false,0
"19b95d7c-098b-40d4-94b1-ade1dc4a6632",43,Batman vs. Superman Super Draft,3,18,4,2,"174",3,2025-03-20 11:55:42.306 -0400,,false,0
"1ab2c773-e165-4dbc-93a4-3d80399c5fd8",44,'50s Sci-Fi,0,7,2,2,"104",3,2025-03-20 11:55:41.954 -0400,,false,0
"1ae82fb6-a42a-467b-aec4-882078acc913",45,Charlie Kaufman Super Draft,3,9,2,3,"305",3,2025-03-20 11:55:43.104 -0400,,false,0
"1c1c9e63-c388-4ebd-bc96-282b0aced7c5",46,Video Game Adaptations,0,7,2,2,"141",3,2025-03-20 11:55:42.124 -0400,,false,0
"1eb7c35f-c441-4e67-8eed-2af38a976af3",47,'90s Sports mini-Mega,1,13,4,2,"295",3,2025-03-20 11:55:43.023 -0400,,false,0
"1f8899f0-b9cb-4dfe-b8c1-90bbd64b0b98",48,Kirsten Dunst,0,7,2,2,"203",3,2025-03-20 11:55:42.443 -0400,,false,0
"2058f4e4-c9c1-4369-9f14-7ce3fe13f3a2",49,Mike Hammer mini-Super Draft,4,5,2,0,"43",3,2025-03-20 11:55:43.503 -0400,,true,1
"20652021-230b-4ae7-b891-bdc823c517f3",50,Horror Sequels,0,7,2,2,"4",3,2025-03-20 11:55:41.644 -0400,,false,0
"20cc7d21-3453-4f5c-b6f4-9eb606a95973",51,"2010s Decade Mega Draft",2,20,4,2,"55",3,2025-03-20 11:55:41.772 -0400,,false,0
"20f35396-f53f-47e7-94cd-35bd79582bc3",52,British Rom-Coms,0,7,2,2,"21",3,2025-03-20 11:55:41.675 -0400,,false,0
"2154ac0a-f3c4-40dc-b424-b157c3be8c4d",53,Lorne Michaels,0,7,2,2,"71",3,2025-03-20 11:55:41.824 -0400,,false,0
"227126be-3453-44d2-a2b4-735de8ffaadf",54,Space Horror,0,7,2,2,"183",3,2025-03-20 11:55:42.346 -0400,,false,0
"2290fa85-3a3b-481c-9738-42af8402fa0a",55,Freddy vs. Jason Super Draft,3,20,4,2,"38",3,2025-03-20 11:55:41.719 -0400,,false,0
"22e29265-338c-4808-83cc-7af32e28a36f",56,The Minions mini-Super Draft w/Graham Skipper,4,5,2,0,"25",3,2025-03-20 11:55:43.358 -0400,,true,1
"238e107c-a208-4bb1-918a-c07404466d39",57,"2022 Mega Draft",2,20,4,0,"222",3,2025-03-20 11:55:42.552 -0400,,false,0
"246a5180-f168-4aa0-9d25-34e98764b989",58,Angela Lansbury,0,7,2,0,"8",3,2025-03-20 11:55:43.681 -0400,,true,2
"2486799a-605d-46ad-a80f-5f87f3c1ff28",59,The Girl with the Dragon Tattoo/Millennium mini-Super Draft,4,5,2,0,"41",3,2025-03-20 11:55:43.486 -0400,,true,1
"24efff44-8eb6-4668-a562-98cadb4b44d9",60,Planet of the Apes Super Draft,3,10,3,2,"280",3,2025-03-20 11:55:42.920 -0400,,false,0
"24f89e0c-94ee-46c6-aeed-6d5237e229db",61,Jane Austen,0,7,2,2,"147",3,2025-03-20 11:55:42.154 -0400,,false,0
"26c84c51-3399-4071-9c12-005d4f19fae5",62,Threequels,0,7,2,2,"1",3,2025-03-20 11:55:41.523 -0400,,false,0
"27ab1a86-29d6-460e-8f92-0540e22a726f",63,Heavy Metal,0,7,2,2,"86",3,2025-03-20 11:55:41.886 -0400,,false,0
"27aee182-46b2-470f-99b8-fe9cd2a065a7",64,Lucio Fulci,0,7,2,2,"98",3,2025-03-20 11:55:41.928 -0400,,false,0
"29f797ef-08c2-47a2-93bf-61b2c5c7e604",65,Michael Crichton Super Draft,3,22,3,1,"293",3,2025-03-20 11:55:43.009 -0400,,false,0
"2a06bb8d-d054-4dc0-b658-af079e312c9f",66,Jodie Foster,0,7,2,2,"271",3,2025-03-20 11:55:42.860 -0400,,false,0
"2bafab56-1fad-44d8-9615-f06b76901eb4",67,Lesbians mini-Mega,1,11,3,2,"284",3,2025-03-20 11:55:42.947 -0400,,false,0
"2beb664e-8be1-4fe1-932c-a8c17a212413",68,Elmore Leonard,0,7,2,2,"294",3,2025-03-20 11:55:43.015 -0400,,false,0
"2c68bfd8-a2d0-49b4-ab23-d4b3189a8f8f",69,Audrey Hepburn,0,7,2,2,"3",3,2025-03-20 11:55:41.640 -0400,,false,0
"2d0e835e-b754-491b-8ced-083e29dd8543",70,Minnesota Mini-Mega,0,7,3,2,"124",3,2025-03-20 11:55:42.039 -0400,,false,0
"2d1ab528-7ad3-48ed-971c-a0e76afce114",71,Horror Musicals,0,7,2,3,"269",3,2025-03-20 11:55:42.849 -0400,,false,0
"2d62d36b-5f19-43bb-819a-0616a4b0afcd",72,Colin Farrell mini-Mega,1,9,2,0,"215",3,2025-03-20 11:55:42.512 -0400,,false,0
"2e123d68-4ec6-41ed-b348-9f0cea0829c6",73,Action Sequels,0,7,2,2,"274",3,2025-03-20 11:55:42.879 -0400,,false,0
"2e7712a8-a215-4a88-bd3d-22a12f635e01",74,Giallo,0,7,2,2,"61",3,2025-03-20 11:55:41.790 -0400,,false,0
"308149bc-6f3f-4c53-abc2-6ae1831bee54",75,Psycho mini-Super Draft,4,5,2,0,"8",3,2025-03-20 11:55:43.206 -0400,,true,1
"31178daa-35ef-433f-a9b3-0bdedfe4915d",76,James Bond Super Draft,3,26,5,2,"156",3,2025-03-20 11:55:42.201 -0400,,false,0
"311cbf6b-1a16-47cb-8b40-c971167e3da0",77,Tremors Super Draft,0,7,2,2,"145",3,2025-03-20 11:55:42.143 -0400,,false,0
"323fdfad-e05c-41b0-96d0-ace6598db8da",78,Alien Invasion Mini-Mega,1,11,3,1,"167",3,2025-03-20 11:55:42.273 -0400,,false,0
"328efe2b-cb0d-4d92-99c0-7c4b5d08d07f",79,Heist Movies,0,7,2,2,"51",3,2025-03-20 11:55:41.760 -0400,,false,0
"32f35b4f-7125-43d2-a3b9-0fd12590b791",80,Multiple Roles,0,7,2,2,"26",3,2025-03-20 11:55:41.685 -0400,,false,0
"33bddca4-d4e9-4e66-a429-0ed1dedf26ce",81,Horror Prequels,0,7,2,1,"48",3,2025-03-20 11:55:41.751 -0400,,false,0
"33d6045d-79a2-47e1-b876-72523e0aab77",82,Jurassic Park / World mini-Super Draft,4,5,2,2,"5",3,2025-03-20 11:55:43.184 -0400,,false,1
"3678d22c-913b-4dba-bbb7-5bcf3ec32a1d",83,Hellraiser,0,7,2,2,"138",3,2025-03-20 11:55:42.111 -0400,,false,0
"36c51353-510d-487c-be80-7d10027b8fe1",84,MCU Phase 4 Super Draft,3,16,4,2,"211",3,2025-03-20 11:55:42.485 -0400,,false,0
"372ee4f2-ab2a-4136-8592-476bd6ecb9a2",85,Thanksgiving Weekend,0,7,2,2,"159",3,2025-03-20 11:55:42.235 -0400,,false,0
"383352e1-2b5b-46d7-9863-0b4ad1d4c720",86,Time Travel,0,7,2,0,"7",3,2025-03-20 11:55:41.650 -0400,,false,0
"392dd333-6fac-436e-a6f6-3d5b17eb87d3",87,Notable Nudes,0,7,2,2,"11",3,2025-03-20 11:55:41.657 -0400,,false,0
"3b219b22-b1ff-47f8-96a8-32d71456e7f1",88,"1999 mini-Mega",1,13,4,2,"307",3,2025-03-20 11:55:43.120 -0400,,false,0
"3b26de09-d35f-44a0-bedf-4c328167cd35",89,James Spader,0,7,2,2,"134",3,2025-03-20 11:55:42.091 -0400,,false,0
"3db1397f-b55a-41e1-ae7b-dc6fd176767b",90,Adult Animation,0,7,2,2,"166",3,2025-03-20 11:55:42.268 -0400,,false,0
"4056cb66-58e7-4222-bfb6-d4691423f9d0",91,John Waters,0,7,2,2,"188",3,2025-03-20 11:55:42.370 -0400,,false,0
"40a066cb-007a-4c5d-9ff2-465d2b4701e3",92,Mixtape Movies,0,7,2,2,"31",3,2025-03-20 11:55:41.701 -0400,,false,0
"40ae589c-fac4-400b-b3f9-363b184d40cd",93,'90s Directorial Debuts,0,7,2,2,"189",3,2025-03-20 11:55:42.374 -0400,,false,0
"41e3f05d-ad12-4793-a077-754018c17719",94,Antoine Doinel mini-Super Draft,4,5,2,0,"13",3,2025-03-20 11:55:43.242 -0400,,true,1
"42188403-9a4f-469a-b15c-5151f7defa6b",95,"1998 mini-Mega Draft",1,13,4,1,"249",3,2025-03-20 11:55:42.704 -0400,,false,0
"425725b9-f367-4599-b4e7-abb6041fb04e",96,High School Horror mini-Mega,1,13,4,1,"207",3,2025-03-20 11:55:42.466 -0400,,false,0
"43f2f521-e5a5-49d5-b0a4-ffebc5126d3f",97,Spielberg Produced Mega Draft,2,20,6,1,"217",3,2025-03-20 11:55:42.525 -0400,,false,0
"45a10500-2f3a-4d05-8d03-4009d7692de0",98,Mad Max mini-Super Draft,4,5,2,0,"46",3,2025-03-20 11:55:43.528 -0400,,true,1
"45b720eb-4d3f-4854-bdcd-af33e10bb934",99,Jukebox Musicals,0,7,2,2,"233",3,2025-03-20 11:55:42.616 -0400,,false,0
"463961a0-f3a0-4254-8b98-9fc22fd45a3d",100,Winona Ryder,0,7,2,2,"91",3,2025-03-20 11:55:41.903 -0400,,false,0
"4666d676-fbe9-4b5c-9c5a-908c86fa7486",101,Alien vs. Predator Super Draft,3,12,3,2,"100",3,2025-03-20 11:55:41.936 -0400,,false,0
"470c9632-d55b-4713-8a38-35f445d77254",102,Steven Soderbergh,0,7,2,2,"75",3,2025-03-20 11:55:41.848 -0400,,false,0
"478d0e52-5df0-48ec-be0f-3fc7f6e0ee8f",103,Disney Channel Original Movies,0,7,2,2,"160",3,2025-03-20 11:55:42.239 -0400,,false,0
"48c936a7-a3d1-40a1-89b9-24b9df191907",104,Union Movies,0,7,2,1,"240",3,2025-03-20 11:55:42.650 -0400,,false,0
"490b21d0-8d49-4dea-b7c3-67501f42d34f",105,Vietnam War mini-Mega,1,11,3,3,"247",3,2025-03-20 11:55:42.690 -0400,,false,0
"49a581be-3296-4d2f-a138-e8829878a666",106,John Grisham Super Draft,3,11,3,2,"229",3,2025-03-20 11:55:42.593 -0400,,false,0
"4aacfade-f070-414f-85e7-336dd03ffcea",107,Joel Schumacher mini-Mega,1,9,2,2,"283",3,2025-03-20 11:55:42.940 -0400,,false,0
"4e167a79-c46f-481b-aeeb-579f54bb00df",108,Original Movie Musicals - American,0,7,2,2,"43",3,2025-03-20 11:55:41.735 -0400,,false,0
"4e78ff63-96b4-4612-a942-f6cb87d60c02",109,"1992 Horror",0,7,2,2,"67",3,2025-03-20 11:55:41.810 -0400,,false,0
"5068b42f-3cd0-4bc4-a111-4b5bb9ff449c",110,Amy Adams,0,7,2,2,"25",3,2025-03-20 11:55:41.684 -0400,,false,0
"519bed07-b018-4b8c-9815-2a0a34644fad",111,'00 Slashers,0,7,2,2,"129",3,2025-03-20 11:55:42.066 -0400,,false,0
"51b84287-1bbd-424d-a9a2-a2b5fd83bad1",112,Oscar Winning Queer Films,0,7,2,2,"158",3,2025-03-20 11:55:42.230 -0400,,false,0
"51fda2bf-f3f3-4cf1-b9d6-7423c560cbc6",113,Train Movies,0,7,2,2,"224",3,2025-03-20 11:55:42.562 -0400,,false,0
"5240cd7d-3c2a-4cd7-a405-ce1fc1f26267",114,Rock vs. Diesel mini-Mega,1,13,3,2,"232",3,2025-03-20 11:55:42.610 -0400,,false,0
"530e9c16-e890-4b87-95c1-7db932594ace",115,Planet Hollywood Mega Draft,2,20,4,2,"146",3,2025-03-20 11:55:42.148 -0400,,false,0
"531ff7f3-f2a6-4405-8bd9-96957908e874",116,Denzel Washington Mini-Mega,1,11,3,2,"197",3,2025-03-20 11:55:42.413 -0400,,false,0
"53f40940-774a-485d-bd64-dd8446805a76",117,AARP Action,0,7,2,2,"260",3,2025-03-20 11:55:42.787 -0400,,false,0
"5429f1f0-04d7-436b-a7da-13caf4bc7b01",118,Indiana Jones mini-Super Draft,4,5,2,0,"38",3,2025-03-20 11:55:43.462 -0400,,true,1
"54d05a67-6404-423a-9714-a1c20b9dda4d",119,Mad Scientist,0,7,2,2,"154",3,2025-03-20 11:55:42.189 -0400,,false,0
"5514d4c6-6a4e-41fe-afc4-f5d7a062838a",120,"The ""Modern"" Mummy mini-Super Draft",4,5,2,0,"34",3,2025-03-20 11:55:43.430 -0400,,true,1
"553c5e6b-ec4d-46d9-8704-47bbbc782056",121,Natalie Portman,0,7,2,2,"279",3,2025-03-20 11:55:42.910 -0400,,false,0
"55d148d8-64df-4209-8578-ea039bceca49",122,Jerry Bruckheimer,0,7,2,2,"123",3,2025-03-20 11:55:42.034 -0400,,false,0
"55f06620-730a-4d17-a75d-5f482e704aec",123,John Carpenter Live,0,7,2,2,"47",3,2025-03-20 11:55:41.748 -0400,,false,0
"55f84882-3ed8-42db-8b3c-0872eaab490e",124,Almodóvar,0,7,2,2,"44",3,2025-03-20 11:55:41.738 -0400,,false,0
"56eea97d-8865-42c7-83b6-baac5b096e41",125,'80s Sports mini-Mega,1,11,3,2,"259",3,2025-03-20 11:55:42.778 -0400,,false,0
"5732f178-d1ec-4d9e-8381-8231380e6378",126,Monty Python mini-Super Draft,4,5,2,0,"29",3,2025-03-20 11:55:43.389 -0400,,true,1
"57cc38d1-b35a-4d48-84bc-40105ea821f3",127,Oliver Assayas Super Draft,3,16,3,1,"110",3,2025-03-20 11:55:41.980 -0400,,false,0
"58439faa-8f01-4ef7-b115-5e5397af1d6d",128,Game Movies,0,7,2,2,"54",3,2025-03-20 11:55:41.769 -0400,,false,0
"59b5e674-4ae1-4614-9c92-a86f60229331",129,'70s Sports,0,7,2,2,"184",3,2025-03-20 11:55:42.350 -0400,,false,0
"5a963df4-8eac-45de-90b8-513391196fac",130,Sofia Coppola Super Draft,3,8,2,2,"308",3,2025-03-20 11:55:43.127 -0400,,false,0
"5ab654be-531d-469d-93ce-a190a8413470",131,Gena Rowlands,0,7,2,0,"11",3,2025-03-20 11:55:43.707 -0400,,true,2
"5b1f58ad-8099-4f70-afa9-21f0c03e3d77",132,Judy Garland,0,7,2,2,"258",3,2025-03-20 11:55:42.769 -0400,,false,0
"5c2aa76e-93fd-4fc5-981d-90afd7920218",133,Flashpoint: Batman (Franchise mini-Super Draft),4,5,2,0,"48",3,2025-03-20 11:55:43.544 -0400,,true,1
"5c569dad-bf51-468c-ad05-6af3f9d3cd7a",134,Godzilla vs. Kong,0,7,2,2,"121",3,2025-03-20 11:55:42.026 -0400,,false,0
"5e20a92b-dd61-4b25-be6c-83c5e07e6e7b",135,Saw Super Draft,3,10,3,2,"253",3,2025-03-20 11:55:42.727 -0400,,false,0
"5e860fb5-3830-4be8-ac74-65bcda48947d",136,Legacy Sequels,0,7,2,2,"140",3,2025-03-20 11:55:42.120 -0400,,false,0
"5e8af82d-b398-47a0-b956-cfaf90b3161d",137,Eddie Murphy,0,7,2,2,"119",3,2025-03-20 11:55:42.017 -0400,,false,0
"5ee8adaf-b8f0-4055-8cc3-7de8ba90e87d",138,Paul Newman mini-Mega,1,11,3,2,"210",3,2025-03-20 11:55:42.480 -0400,,false,0
"5f02a1e7-9fb4-4b4d-9f35-fba753fef398",139,Dragonheart mini-Super Draft,4,5,2,0,"32",3,2025-03-20 11:55:43.415 -0400,,true,1
"5ff209ee-eda1-4659-8df1-181e5f9a4e8a",140,"2024 Mega Draft",2,20,4,1,"313",3,2025-03-20 11:55:43.733 -0400,,false,0
"61771dc9-b22e-4b5b-8da4-a3c546ed9590",141,American Zoetrope,0,7,2,1,"310",3,2025-03-20 11:55:43.142 -0400,,false,0
"61e19922-92c1-47fa-b9b6-22e2941574d9",142,Teacher Movies,0,7,2,2,"209",3,2025-03-20 11:55:42.475 -0400,,false,0
"63ab356f-460d-4441-b47e-1feb452b3c0e",143,Music Docs,0,7,2,2,"228",3,2025-03-20 11:55:42.587 -0400,,false,0
"64457d99-4bd2-4b1e-8fc1-2985c774f573",144,Queer Crime,0,7,2,2,"246",3,2025-03-20 11:55:42.684 -0400,,false,0
"6539e44d-12bf-42c1-abc1-b2af0cb97946",145,Whit Stillman mini-Super Draft,3,5,2,1,"306",3,2025-03-20 11:55:43.113 -0400,,false,0
"656b1499-bc1e-4c39-a2ad-2ee6ffda90de",146,The Parent Trap mini-Super Draft,4,5,2,0,"45",3,2025-03-20 11:55:43.520 -0400,,true,1
"65ba6f2c-c339-4d71-9bd3-c038649a701f",147,Sword & Sorcery,0,7,2,2,"53",3,2025-03-20 11:55:41.766 -0400,,false,0
"6697bf24-b08d-4a4a-adff-f3812503c2fc",148,The Transporter mini-Super Draft,4,5,2,0,"42",3,2025-03-20 11:55:43.495 -0400,,true,1
"6778e5a3-4f78-457e-af18-1d2a5bdc16d2",149,Sony Spider-man Adjacent (NoVENOMber),4,5,2,0,"52",3,2025-03-20 11:55:43.587 -0400,,true,1
"67b041a6-023b-4d48-b6f2-d1969ca50662",150,Harry Palmer mini-Super Draft,4,5,2,0,"33",3,2025-03-20 11:55:43.423 -0400,,true,1
"6be06f1a-c59e-4e63-8e94-c8c52ac71a50",151,REC mini-Super Draft,4,5,2,0,"36",3,2025-03-20 11:55:43.446 -0400,,true,1
"6bf4b3ed-6976-47a2-8aad-b3bef4cddcdf",152,Martin Scorsese Super Draft,3,30,9,3,"262",3,2025-03-20 11:55:42.805 -0400,,false,0
"6c205c92-34f1-4541-97d8-df8ee1d97fdc",153,Max von Sydow,0,7,2,1,"69",3,2025-03-20 11:55:41.817 -0400,,false,0
"6d3474ca-5e1f-491d-b8aa-3e9ba89107dd",154,Rocky/Creed Super Draft,3,9,2,2,"238",3,2025-03-20 11:55:42.639 -0400,,false,0
"6ea02d6b-da5f-4faf-9530-687c794dc92a",155,Billy Wilder,0,7,2,1,"165",3,2025-03-20 11:55:42.264 -0400,,false,0
"700ffab4-a8ee-44fd-822e-92acf11eecca",156,Home Invasion,0,7,2,2,"251",3,2025-03-20 11:55:42.715 -0400,,false,0
"70c9497d-3e44-494e-b093-5d83bbbab619",157,'70s Conspiracy Thrillers,0,7,2,1,"225",3,2025-03-20 11:55:42.569 -0400,,false,0
"719be665-4cb3-4b74-92e8-b91552140ef1",158,Relationship Horror,0,7,4,2,"117",3,2025-03-20 11:55:42.008 -0400,,false,0
"719c7d0f-4beb-4d21-8d38-215cfd6a0197",159,The Omen mini-Super Draft,4,5,2,0,"44",3,2025-03-20 11:55:43.510 -0400,,true,1
"72279810-1709-4a5b-a9bf-13bddb70206b",160,Dog Movies,0,7,2,1,"24",3,2025-03-20 11:55:41.682 -0400,,false,0
"7322a661-b39b-4774-b680-c4da2586e946",161,Video Nasties - Prosecuted Films,0,7,2,2,"101",3,2025-03-20 11:55:41.942 -0400,,false,0
"734e5e99-9c00-4c64-b9fb-c88feb0d81c4",162,John Woo,0,7,2,2,"113",3,2025-03-20 11:55:41.991 -0400,,false,0
"7437d38f-ec02-41bf-85b4-0605b12456db",163,Francis Ford Coppola Super Draft,3,24,6,3,"309",3,2025-03-20 11:55:43.134 -0400,,false,0
"74535d8c-6cf7-429e-b4c9-5368673b6144",164,MTV Movie Awards Best Kiss Winners,0,7,2,2,"281",3,2025-03-20 11:55:42.927 -0400,,false,0
"753550a8-0b8b-4b99-ad56-5eeda9512757",165,Erotic Thrillers,0,7,2,1,"30",3,2025-03-20 11:55:41.698 -0400,,false,0
"75996bd8-e62a-44d1-aa1f-8a335d4dc1c8",166,Lynn Shelton Super Draft,3,8,2,2,"272",3,2025-03-20 11:55:42.866 -0400,,false,0
"75b385b2-bfef-466a-bf47-a24abda3fe45",167,Tom Ripley mini-Super Draft,4,5,2,0,"12",3,2025-03-20 11:55:43.234 -0400,,true,1
"75d1a461-873a-4827-a017-432f641246d9",168,Cannon,0,7,2,2,"116",3,2025-03-20 11:55:42.004 -0400,,false,0
"76c7194e-63e3-423d-9232-948f8a6a2121",169,Summer '82,0,7,2,2,"3",3,2025-03-20 11:55:43.772 -0400,,true,5
"77bbda17-c34d-4bfd-88fb-06637765eba5",170,"Apatow, Producer",0,7,2,2,"29",3,2025-03-20 11:55:41.694 -0400,,false,0
"7834b298-ccc9-4404-951f-4801704fcc28",171,Rebecca Hall,0,7,2,1,"164",3,2025-03-20 11:55:42.257 -0400,,false,0
"788abfeb-020c-487b-9a43-ee0fe399fcbf",172,Evil Dead mini-Super Draft,4,5,2,0,"35",3,2025-03-20 11:55:43.438 -0400,,true,1
"78f50907-46f2-4f68-afcf-808cadd40603",173,Anne Hathaway,0,7,2,2,"227",3,2025-03-20 11:55:42.580 -0400,,false,0
"79a1441c-d934-4323-bddf-36893ef7d609",174,Jim Henson,0,7,2,2,"79",3,2025-03-20 11:55:41.861 -0400,,false,0
"79b935ea-1750-4239-a928-8c0fce7a2b75",175,Vincente Minnelli,0,7,2,2,"312",3,2025-03-20 11:55:43.724 -0400,,false,0
"79c4c777-45ca-4633-981b-9d83beba78bc",176,"2019 Mega Draft",2,20,4,1,"63",3,2025-03-20 11:55:41.797 -0400,,false,0
"79f65a3f-bdb8-4cff-8225-39367a158cc2",177,Jacques Demy Connected Universe mini-Super Draft,4,5,2,0,"23",3,2025-03-20 11:55:43.319 -0400,,true,1
"7a04f32a-349e-4963-940c-6d3007475397",178,Punksploitation,0,7,2,2,"28",3,2025-03-20 11:55:41.691 -0400,,false,0
"7a9f848b-cc0d-464c-90f5-4bd7b8d515fa",179,Star Wars Super Draft,3,11,3,2,"59",3,2025-03-20 11:55:41.785 -0400,,false,0
